delivery_id,customer_id,deliveryman_id,vehicle_type,pickup_place,place_category,item_name,item_quantity,item_category_name,how_long_it_took_to_order,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,when_the_delivery_started,when_the_deliveryman_arrived_at_pickup,when_the_deliveryman_left_pickup,when_the_deliveryman_arrived_at_dropoff
1440670,78939,18860,bicycle,Blue Ribbon Sushi,Japanese,Sake,4,Taiseyo (Atlantic Ocean),0:07:33,40.72610966,-74.00249186,40.710261,-74.0061052,0:19:06,0:45:39,0:04:59,0:17:20
1329911,325029,65288,bicycle,Juice Press,Juice Bar,Quinoa Vegetable Soup,3,Organic Gluten-Free Soups,,40.76344628,-73.96523085,40.7704242,-73.9637746,0:53:03,0:01:39,0:17:05,0:33:49
1400249,181782,96629,bicycle,Parm,Italian,Choose 3 Vegetables,1,Vegetables,,40.72301983,-73.995854,40.72923107,-73.98860464,0:16:52,0:22:03,0:46:23,0:55:18
1289478,54987,6873,car,Nobu Next Door,Sushi,Yellowtail Scallion Roll,1,Dinner Sushi Rolls,0:07:46,40.71938641,-74.0086925,40.7443,-73.991374,0:27:41,0:29:46,0:01:37,0:20:53
1470272,127848,171319,bicycle,Chipotle Mexican Grill $1.99 Delivery,Mexican,,,,,40.76591209,-73.95724624,40.7720202,-73.9513398,0:23:11,0:33:29,0:45:50,0:51:28
1295073,102085,66416,bicycle,Otto Enoteca Pizzeria,Italian,Quattro Formaggi,1,Pizzas,0:10:51,40.73206376,-73.99615467,40.7077634,-74.0138164,0:50:35,0:00:04,0:18:25,0:39:55
1326813,120833,115565,bicycle,Bareburger,Burger,Fresh Cut French Fries,1,Bare Sides,0:14:46,40.74613121,-73.9781034,40.7419646,-73.9861859,0:04:04,,,0:48:17
1390238,88483,152111,car,Shake Shack,Burger,ShackBurger,2,Burgers,,40.77912607,-73.95490489,40.78683638,-73.95631937,0:10:14,0:16:42,0:35:08,0:42:51
1389791,372690,163649,car,Trader Joe's,Grocery Store,Mediterranean Hummus,1,"Cookies, Snacks & Candy",,40.778504,-73.982092,40.784163,-73.977919,0:12:02,0:23:37,0:53:14,0:59:41
1314576,353606,118805,bicycle,P.J. Clarke's,American,"""The Cadillac""",1,P.J. Clarke's Hamburgers,0:08:02,40.75893876,-73.96853113,40.76459244,-73.96172292,0:44:28,0:10:03,0:24:53,0:35:27
1474097,298794,171206,van,H&H Midtown Bagels East,Bakery,,,,,40.77445431,-73.95429072,40.788867,-73.954606,0:28:36,0:31:11,0:56:21,0:21:36
1381756,225912,161485,bicycle,12 Chairs,Middle Eastern,Grilled Chicken,1,Hot Dishes,0:06:39,40.72763684,-74.00259733,40.7217888,-74.0111321,0:51:27,0:56:53,0:11:44,0:22:53
1347384,365657,146883,bicycle,Moe's Southwest Grill,,,,,0:04:58,40.735889,-73.979271,40.7394489,-73.9872059,0:08:47,0:22:03,0:29:21,0:39:20
1341485,35432,129289,bicycle,TAO,Japanese,Chicken Gyoza with Napa Cabbage and Soy Dipping Sauce,1,Dumplings,0:10:46,40.76285776,-73.971619,40.751898,-73.985835,0:29:32,0:44:46,0:31:03,0:44:52
1374846,76908,28765,bicycle,Momofuku Noodle Bar,,Shrimp Bun,2,Buns,,40.7291104,-73.98424546,40.776782,-73.976144,0:22:29,0:24:02,0:11:09,0:49:25
1314741,279715,106964,bicycle,RedFarm Hudson,Chinese,BBQ’d Pork Belly,1,Starters & Salads,0:04:25,40.73421385,-74.00620203,40.7389323,-74.0088234,0:12:49,0:20:29,0:26:49,0:33:47
1315994,39275,53095,bicycle,TAO,Japanese,Crispy Orange Chicken,1,From the Sky,0:04:00,40.76285776,-73.971619,40.7715363,-73.9506762,0:54:15,0:51:36,0:21:02,0:38:15
1479855,403095,142140,car,25 Broadway,,,,,,40.70557785,-74.01345529,40.742243,-73.9845407,0:30:15,,,0:17:52
1456408,176622,108444,bicycle,Cafe Orlin,Breakfast,Hummus Plate,1,Brunch Vegetarian Dishes (until 4pm),0:14:31,40.72842473,-73.98727568,40.72916455,-73.97926418,0:45:08,0:01:03,0:21:23,0:33:09
1323033,213877,115403,bicycle,Hu Kitchen,Gluten-Free,1/4 Organic Rotisserie Chicken,1,"Lunch + Dinner (M-F 11:30a-Close, Sa-Su 12p-Close)",,40.73567676,-73.99382953,40.752872,-73.987864,0:17:39,0:17:18,0:36:36,0:57:36
1282324,177631,57186,bicycle,Postmates Liquor Store,Shop,Anne Pichon Sauvage,5,Syrah/Shiraz,,40.779598,-73.947388,40.7581527,-73.9653023,0:07:27,0:09:58,0:17:18,0:38:01
1386294,358141,53095,bicycle,Blue Ribbon Sushi Izakaya,Japanese,Chicken Liver Mousse,1,Meat,0:02:31,40.72197958,-73.98814821,40.7294661,-73.9787801,0:34:07,0:47:07,0:55:57,0:03:57
1400759,386466,118707,car,Terakawa Ramen,Japanese,Vegetable Ramen,1,Featuring Ramen,0:06:59,40.73937221,-73.98498058,40.668481,-73.989536,0:56:01,0:41:44,0:48:03,0:28:02
1388965,361183,158227,bicycle,Toys"R"Us,Kids & Baby,,,,,40.75727262,-73.98569171,40.7605739,-73.9657771,0:58:25,0:02:25,0:15:45,0:29:27
1317556,102710,91807,walker,Hale & Hearty,Salad,Small Spinach Mix,1,Salads,,40.73782767,-73.99236202,40.7509621,-73.9852368,0:04:34,0:12:50,0:24:44,0:36:38
1323088,118773,59989,car,Chipotle Mexican Grill $1.99 Delivery,Mexican,,,,,40.76679184,-73.96280869,40.7605834,-73.9604719,0:27:50,0:30:31,0:39:51,0:55:46
1375042,80218,157086,car,Momoya,Sushi,Crispy Rice,1,Signature Roll,0:05:19,40.78407726,-73.97762241,40.7819326,-73.9575677,0:48:52,0:55:49,0:04:39,0:21:15
1333419,270525,152111,car,The Smile,American,Spaghetti & Tomato Sauce,1,Entrees,0:09:11,40.72641318,-73.99382114,40.7260641,-73.9897793,0:13:26,0:49:43,0:01:34,0:08:37
1375109,105837,61900,bicycle,Nobu Next Door,Sushi,Yellowtail Sashimi with Jalapeno,4,Dinner Cold Dishes,0:18:50,40.71938641,-74.0086925,40.7216954,-74.0040441,0:57:45,0:35:47,0:04:06,0:09:27
1337827,72757,99219,bicycle,Jack's Wife Freda,Mediterranean,Chopped Salad,1,Sides (breakfast/lunch),0:06:22,40.72198995,-73.9977479,40.7332693,-74.0021511,0:44:15,0:09:32,0:15:52,0:25:13
1466046,356195,142140,car,Blue Ribbon Fried Chicken,American,Fries with the Works,1,Sides,,40.72434,-73.99096,40.72139026,-73.99344086,0:58:05,0:14:05,0:27:43,0:32:13
1430651,97664,110399,bicycle,Saigon Vietnamese Sandwich Deli,,,,,0:08:53,40.72019656,-73.99582089,40.719144,-73.985581,0:45:57,0:36:59,0:42:48,0:48:52
1432130,393172,156557,car,Trader Joe's,Grocery Store,Sparkling Mineral Water - Orange,1,Beverages,,40.778504,-73.982092,40.7709348,-73.9499952,0:58:18,0:00:28,0:25:16,0:40:44
1410540,100900,152111,car,Mari Vanna,Eastern European,Olivier Salad,2,Salads,0:03:57,40.73876871,-73.98864156,40.71175589,-74.00598945,0:50:37,0:16:42,0:23:26,0:43:32
1369853,377481,86938,car,Otto Enoteca Pizzeria,Italian,Penne Puttanesca,1,Pasta,0:05:47,40.73206376,-73.99615467,40.7348753,-73.9892251,0:09:48,0:24:23,0:34:43,0:43:53
1381364,330015,104989,bicycle,The Palm,Steak,Creamed Spinach,1,Vegetables and Potatoes,0:04:35,40.76193686,-73.98542197,40.77799167,-73.97475738,0:48:26,0:47:36,0:09:09,0:19:39
1376974,101285,61900,bicycle,Blue Ribbon Sushi,Japanese,Yamaimo Sengiri,1,Salads,0:07:59,40.72610966,-74.00249186,40.718413,-74.007863,0:51:46,0:13:46,0:19:36,0:25:16
1378845,293381,124030,bicycle,Trader Joe's,Grocery Store,Chicken Gyoza,2,Frozen Foods,,40.74174,-73.99365,40.741349,-74.0019021,0:46:57,0:55:54,0:25:19,0:41:47
1467788,203442,138560,bicycle,Terakawa Ramen,Japanese,Mix Green Salad,1,Appetizers,0:05:24,40.73937221,-73.98498058,40.7715768,-73.9858615,0:33:38,0:51:46,0:01:05,0:23:26
1317614,134405,53095,bicycle,$10 Blue Ribbon Fried Chicken Sandwich,,Red Hook Lobster Pound Lobster BLT,4,Today's Special,,40.72434,-73.99096,40.7539943,-73.9853,0:32:07,0:29:54,0:40:43,0:05:08
1303686,117628,111793,car,Serafina,,,,,0:10:10,40.739552,-74.00637,40.7272691,-73.99171856,0:41:54,0:02:54,0:13:44,0:32:09
1423488,132413,20962,walker,Momofuku Milk Bar,Dessert,B'day Cake Truffles,2,Cake Truffles,,40.7871496,-73.97172231,40.78145403,-73.9602694,0:26:28,0:34:46,0:51:05,0:05:17
1372716,381192,151467,bicycle,Roast Kitchen,,,,,0:02:31,40.76068592,-73.98379207,40.755188,-73.984164,0:44:41,0:46:34,0:55:35,0:06:22
1317919,36131,99219,bicycle,2nd Ave Deli,Deli,Jewish Penicillin - Matzoh,2,Soups,0:07:10,40.74529931,-73.97913758,40.728606,-73.995143,0:32:22,0:36:44,0:03:05,0:26:19
1423670,370096,100390,bicycle,Melt Shop,American,Turkey Club,1,Sandwiches,,40.74460714,-73.99074197,40.7547177,-73.9938982,0:43:29,0:01:05,0:22:27,0:25:38
1356962,87475,6458,bicycle,Cherry,,,,,0:04:06,40.74197677,-74.00380908,40.727405,-73.991802,0:36:56,0:52:57,0:04:55,0:18:02
1307374,115213,143085,car,sweetgreen,Salad,Misoba (vegan),1,Signatures,0:05:47,40.74507859,-73.98882151,40.76498,-73.970596,0:33:25,0:45:34,0:51:25,0:23:29
1468385,400535,38597,bicycle,GameStop,Electronics Store,,,,,40.73187,-74.000762,40.73518577,-74.00130899,0:39:32,0:46:19,0:52:34,0:57:24
1322873,44759,137743,bicycle,Dunkin' Donuts,Coffee,,,,,40.72960985,-73.99835741,40.7284286,-73.9938325,0:53:51,0:45:35,0:51:56,0:00:55
1415958,389251,122309,bicycle,Trader Joe's,Grocery Store,Seasoned Turkey Meatballs,1,Frozen Foods,,40.74174,-73.99365,40.7386229,-73.981921,0:16:32,0:19:41,0:55:01,0:01:32
1375510,366327,144719,bicycle,Parm,Italian,String Beans Oreganata,1,Vegetables,0:04:21,40.72301983,-73.995854,40.721098,-73.981718,0:44:51,0:59:43,0:18:25,0:27:43
1363126,52914,157086,car,Boston Market,,,,,,40.745226,-73.998213,40.745371,-73.977332,0:29:44,0:30:16,0:39:33,0:59:54
1375808,99396,99219,bicycle,Dos Toros Taqueria,Mexican,,,,,40.73054344,-74.00216818,40.7248238,-74.0093519,0:12:16,0:34:22,0:43:10,0:53:21
1362485,59673,53095,bicycle,La Esquina Taqueria,,,,,0:03:55,40.72135375,-73.99752529,40.727405,-73.991802,0:02:33,0:07:40,0:12:30,0:19:43
1368711,313340,153038,bicycle,Sushi of Gari 46,Sushi,Salmon Tomato Roll,1,Special Sushi Rolls,,40.76065444,-73.98958275,40.74668452,-73.98032643,0:19:17,0:46:57,0:19:20,0:51:41
1448714,114821,142394,bicycle,Nourish Kitchen + Table,American,,,,,40.73746998,-74.00166929,40.737555,-73.984941,0:58:27,0:59:37,0:13:59,0:23:33
1280236,98758,122837,bicycle,Kos Kaffe Roasting House,,,,,,40.67469097,-73.98172198,40.66927311,-73.9806351,0:30:39,0:39:17,0:47:05,0:58:01
1319778,54796,144719,bicycle,Whole Foods Market,Grocery Store,365 Spring Water - 320 Oz,1,Bottled Water,,40.76789,-73.9824,40.7443135,-73.9873139,0:08:27,0:27:57,0:48:46,0:56:39
1480054,67345,28765,bicycle,Bareburger,Burger,Supreme,1,Bareburgers,0:06:01,40.72847826,-73.99839184,40.7253409,-74.0092635,0:00:34,0:00:36,0:20:56,0:31:18
1329829,88403,152111,car,PJ Bernstein,American,,,,0:10:06,40.768551,-73.961457,40.769411,-73.985624,0:41:03,0:56:03,0:08:54,0:26:20
1344979,374519,67912,bicycle,Ess-a-Bagel,Bakery,Whole Wheat Everything,1,Bagel Type,,40.73551891,-73.97953033,40.724376,-73.9941788,0:45:23,0:05:47,0:35:17,0:49:15
1490188,166368,174143,motorcycle,Prosperity Dumpling,Chinese,Chives and Pork Dumplings in Soup,1,Dumplings,,40.71600125,-73.99320973,40.7759735,-73.9478448,0:00:31,0:08:01,0:44:21,0:07:10
1374227,334681,140096,bicycle,Momofuku Milk Bar,Dessert,Franken Pie (10"),1,10" Pies,,40.71404731,-73.95492107,40.7060285,-73.9504792,0:16:28,0:20:59,0:39:04,0:47:54
1342064,192317,133293,bicycle,Shake Shack,Burger,Shackburger,6,Burgers,,40.74088436,-73.98819868,40.7400191,-73.9900873,0:24:34,0:42:31,0:13:25,0:15:12
1488069,242713,67103,truck,Blue Ribbon Fried Chicken,American,The Blue Ribbon,1,Sandwiches,,40.72434,-73.99096,40.7662154,-73.9799214,0:41:08,0:42:39,0:58:58,0:44:45
1356343,302131,61900,bicycle,Rubirosa,Italian,Small Classic,1,Pizza,0:06:49,40.72274859,-73.99606192,40.7179434,-74.0046282,0:26:09,0:53:10,0:04:30,0:16:26
1382411,184818,104989,bicycle,McDonald's,Fast Food,,,,,40.79426701,-73.97202077,40.79127356,-73.96856103,0:04:00,0:13:06,0:25:26,0:31:04
1416714,94480,161162,bicycle,Doughnut Plant Chelsea,Donut,Cinnamon Sugar,1,Cake Dougnhuts,,40.74456392,-73.99663005,40.7735382,-73.9621981,0:33:21,0:48:39,0:01:59,0:18:38
1342231,54809,35973,bicycle,RedFarm Broadway,Chinese,Three Color Vegetable Dumplings (4),1,Dim Sum,0:04:30,40.7821167,-73.9807391,40.773515,-73.978841,0:39:50,0:47:49,0:12:09,0:20:36
1333449,362685,103194,bicycle,Momoya,Sushi,Dragon,1,Roll,0:13:39,40.78407726,-73.97762241,40.8090213,-73.95176,0:17:00,0:56:00,0:03:21,0:16:08
1429567,122103,172700,bicycle,Free Frozen Yogurt On-Demand,Promo,1 Frozen Yogurt,1,Free Frozen Yogurt,,40.7321383,-73.9814304,40.7607818,-73.9781859,0:55:01,0:59:46,0:11:08,0:25:27
1319465,72639,143261,bicycle,Ess-a-Bagel,Bakery,Nova,1,Fish Sandwiches,,40.75625649,-73.97046536,40.780897,-73.958621,0:14:47,0:13:46,0:29:06,0:45:18
1360105,93974,135149,bicycle,Grill 21,,"Pancit Canton, Bihon, Sotanghon",1,Noodles,,40.73578346,-73.97988942,40.7158999,-74.0149062,0:20:10,0:29:39,0:09:01,0:41:46
1444822,307155,152053,bicycle,Juice Press,Juice Bar,Doctor Green Juice,1,Cold Pressed Juices,,40.71996525,-73.98822069,40.7167271,-73.9897207,0:46:16,0:45:58,0:59:19,0:02:55
1402496,60835,18860,bicycle,Parm,Italian,Sunday,2,Salads,0:10:31,40.72301983,-73.995854,40.733519,-74.000787,0:37:11,0:07:01,0:14:53,0:26:00
1349437,302790,43955,bicycle,Klong,Thai,Spring Water,1,Beverages,0:05:07,40.72939638,-73.9894565,40.773842,-73.987381,0:33:06,0:49:41,0:56:31,0:22:09
1414102,94934,143261,bicycle,Chop't,Salad,Custom Salad,1,Custom Craft,0:12:49,40.76091081,-73.98137569,40.78664,-73.955477,0:50:06,0:12:41,0:23:01,0:44:19
1475901,142926,165830,van,Shake Shack,Burger,Great White Way,1,Concretes,,40.75845677,-73.98914047,40.734308,-74.0079354,0:35:23,0:41:10,0:05:30,0:20:22
1275454,71982,118659,walker,Burger Joint,Burger,Milkshakes,1,Menu,0:03:41,40.76407583,-73.97863253,40.770773,-73.991784,0:26:34,0:08:28,0:19:49,0:30:27
1295143,60039,153766,bicycle,Blue Ribbon Sushi,Japanese,Engawa,1,Taiseyo (Atlantic Ocean),0:20:33,40.72610966,-74.00249186,40.745521,-73.990467,0:02:14,0:25:36,0:44:27,0:00:38
1356719,328551,106964,bicycle,Kanoyama,Sushi,Shishito,1,Kitchen,0:09:10,40.730391,-73.98638613,40.7316543,-73.99021305,0:12:59,0:30:45,0:49:04,0:54:36
1383351,62867,44356,bicycle,Mr Chow - Tribeca,,,,,0:05:19,40.72004153,-74.00853183,40.73949702,-74.00356772,0:28:07,0:48:41,0:57:29,0:13:38
1340235,128600,99219,bicycle,Blue Ribbon Fried Chicken,American,Ackerson Farms Lemonade,1,Drinks,,40.72434,-73.99096,40.7163409,-74.01228475,0:12:13,0:12:35,0:27:22,0:43:59
1410508,112385,109013,car,Shake Shack,Burger,Shack Burger,2,Burgers,,40.71527933,-74.01486039,40.73275288,-74.00158861,0:50:32,0:11:08,0:28:18,0:42:43
1376402,132082,157659,car,Whole Foods Market,Grocery Store,Org Macaroni & Cheese Family Size,1,Pasta Mixes,,40.723955,-73.991829,40.7489573,-73.979587,0:06:10,,,0:17:13
1355747,78523,140794,walker,Chipotle Mexican Grill $1.99 Delivery,Mexican,,,,,40.77774513,-73.95461703,40.778166,-73.9579679,0:30:28,0:57:00,0:05:21,0:09:25
1433240,121681,125504,bicycle,Momoya,Sushi,Momoya Spicy Tuna,4,Signature Roll,0:09:55,40.78407726,-73.97762241,40.7655416,-73.978479,0:40:50,0:42:32,0:05:08,0:13:48
1469083,72639,46764,bicycle,Hale & Hearty,Salad,Three Lentil Chill,1,Daily Soups,,40.7744848,-73.9589759,40.780897,-73.958621,0:49:33,0:53:02,0:03:22,0:09:47
1475994,297674,20962,walker,Dirty Bird To Go (archived),American,Whole Rotisserie Chicken,1,Slow-Roasted Rotisserie Chicken,0:05:33,40.7389171,-74.00034298,40.752579,-73.967524,0:47:06,0:52:03,0:59:52,0:29:07
1485917,183292,138560,bicycle,Mighty Quinn's BBQ,BBQ,Burnt End Baked Beans,1,Sides,,40.72751895,-73.9886713,40.73391,-73.991347,0:26:43,0:30:18,0:52:38,0:00:11
1413407,90864,160005,scooter,Sun In Bloom,Vegan,,,,,40.715135,-74.007761,40.76686159,-73.96847935,0:42:33,0:05:31,0:12:19,0:50:41
1417686,390499,157975,bicycle,Pinkberry,Ice Cream,Original,1,Frozen Yogurt with Toppings,,40.72907592,-73.98868203,40.7236764,-74.0107235,0:53:41,0:51:02,0:08:21,0:25:37
1464850,301947,86938,car,Tiffin Wallah,Indian,Masala Chai,1,Beverages,0:05:43,40.74285826,-73.98285085,40.7763635,-73.94564991,0:37:38,0:40:06,0:54:26,0:13:21
1293014,282800,124897,bicycle,Bonsignour,,,,,0:06:54,40.73800501,-74.0043485,40.7318026,-73.9939553,0:18:47,0:27:08,0:35:58,0:46:07
1326558,121545,118095,bicycle,Duane Reade,Drug Store,,,,,40.73966991,-73.99531014,40.735145,-74.002818,0:37:44,,,0:20:37
1437567,61128,18860,bicycle,Beyond Sushi,Vegetarian,Seaweed Side Salad,1,Side Salads,0:01:44,40.73281984,-73.98608565,40.756366,-73.967001,0:21:16,,,0:53:44
1330000,100999,43955,bicycle,Balthazar Boulangerie,French,Herb Roasted Chicken Salad,1,Salads,,40.72270549,-73.99819851,40.7298774,-73.991618,0:05:10,0:03:57,0:28:50,0:35:40
1325841,60397,154545,bicycle,Jack's Wife Freda,Mediterranean,Roasted Cauliflower,1,Shares,0:06:16,40.72198995,-73.9977479,40.733877,-74.001795,0:27:14,0:59:59,0:06:49,0:20:54
1329594,81333,142491,bicycle,Duane Reade,Drug Store,,,,,40.73966991,-73.99531014,40.7356666,-73.9927296,0:10:31,0:40:44,0:50:02,0:57:44
1400104,209552,149651,bicycle,Zabar's,Deli,Homemade Chicken Soup by Zabar's - 1qt,1,Soups,,40.78482167,-73.97969862,40.7805345,-73.9543962,0:04:23,0:05:41,0:34:01,0:48:06
1299679,62419,60149,car,Momofuku Milk Bar (archived),Dessert,B'day Cake Truffles,7,Cake Truffles,,40.72312831,-74.00206089,40.719445,-74.008454,0:42:59,0:58:07,0:03:56,0:12:32
1416429,359031,147033,car,Sushi of Gari 46,Sushi,Spicy Tuna Roll,1,Rolls,0:06:35,40.76065444,-73.98958275,40.7024256,-74.0116759,0:00:02,0:45:41,0:52:32,0:24:14
1441915,396044,104533,bicycle,Pinkberry,Ice Cream,,,,,40.73719,-73.996953,40.73707405,-73.99879208,0:55:20,,,0:16:13
1275046,355729,61162,bicycle,Momofuku Milk Bar,Dessert,Crack Pie Slice,4,Pie by the Slice,,40.7871496,-73.97172231,40.805864,-73.9634449,0:39:12,0:00:22,0:09:45,0:20:09
1314804,350410,20962,walker,Sushi by Gari (archived),,Sushi - Special,1,Sushi Bar,0:04:18,40.771393,-73.952761,40.75926146,-73.97008897,0:22:04,0:29:18,0:50:59,0:02:41
1364812,54921,156557,car,Sushi Seki (archived),Japanese,,,,0:14:02,40.76183668,-73.96040372,40.7651281,-73.9720398,0:14:59,0:16:15,0:49:34,0:58:56
1462563,68258,101359,bicycle,Jack's Wife Freda,Mediterranean,Prego Roll,1,Sandwiches,0:06:28,40.72198995,-73.9977479,40.7448369,-73.9919763,0:29:38,0:04:48,0:11:38,0:23:17
1354496,58898,150260,bicycle,Juice Press,Juice Bar,14 Hours,1,Cold Pressed Juices,,40.72966391,-73.98643204,40.7299536,-73.9863498,0:08:41,,,0:29:32
1352640,136368,161440,car,Pommes Frites,,Honey Mustard Mayo,1,Additional Sauces,,40.72816966,-73.98791271,40.72673214,-73.98538401,0:52:07,0:16:38,0:31:58,0:40:09
1411558,133330,123581,bicycle,Blue Ribbon Fried Chicken,American,Firebird,1,Sandwiches,,40.72434,-73.99096,40.7590307,-73.9945665,0:24:49,0:38:50,0:52:41,0:14:56
1334485,141908,69889,bicycle,Bareburger,Burger,Maui Wowie,1,Bareburgers,0:05:53,40.74613121,-73.9781034,40.76534,-73.9671058,0:37:16,0:37:08,0:09:37,0:16:42
1307811,96131,112257,bicycle,Momofuku Ssäm Bar,,,,,,40.73171833,-73.98555397,40.7267315,-73.9946294,0:10:19,0:09:45,0:21:05,0:29:04
1340447,361699,69889,bicycle,Waldy’s Wood Fired Pizza & Penne,Pizza,Max's Great Caesar Salad,1,Salads,0:06:57,40.7455513,-73.990844,40.76388154,-73.95415726,0:42:23,0:55:40,0:16:00,0:41:03
1295571,110461,66416,bicycle,Blue Ribbon Sushi,Japanese,Edamame,1,Appetizers,0:05:05,40.72610966,-74.00249186,40.7323013,-74.0077782,0:55:06,0:27:34,0:57:08,0:05:17
1365554,376578,118095,bicycle,Shake Shack,Burger,Hot Dog,1,Flat Top Dogs,,40.71527933,-74.01486039,40.72129926,-74.00517649,0:03:39,0:09:31,0:30:50,0:58:00
1391117,67647,153943,bicycle,J. G. Melon,Burger,Bacon Cheeseburger,2,Main Menu,,40.77113521,-73.9596231,40.756771,-73.967385,0:50:10,0:09:08,0:32:27,0:44:25
1383357,373633,123581,bicycle,Yama 49,Sushi,"Sea Scallop, Flying Fish Roe",2,Yama Special Dinner Rolls,0:04:41,40.75382474,-73.96852412,40.765871,-73.9550467,0:27:38,0:44:25,0:53:44,0:04:06
1273159,314908,124216,bicycle,Blue Ribbon Fried Chicken,American,Fries,1,Sides,,40.72434,-73.99096,40.7342506,-73.9902123,0:51:43,0:34:47,0:52:38,0:12:14
1328575,350378,91656,bicycle,sweetgreen,Salad,Salad,1,Make Your Own,0:03:39,40.74507859,-73.98882151,40.7560982,-73.9857881,0:55:04,0:02:11,0:22:51,0:39:34
1362093,100536,157596,bicycle,Shake Shack,Burger,Hamburger,1,Burgers,,40.77912607,-73.95490489,40.7659676,-73.9619982,0:53:38,0:54:39,0:05:50,0:16:49
1454320,70368,152741,car,Sushi Seki (archived),Japanese,,,,0:05:20,40.76183668,-73.96040372,40.7683311,-73.9656309,0:07:49,0:11:09,0:25:36,0:31:45
1345868,217363,99219,bicycle,Jack's Wife Freda,Mediterranean,Freda's Matzo Ball Soup,1,Other,0:02:59,40.72198995,-73.9977479,40.72972508,-73.9933279,0:44:46,0:55:50,0:09:10,0:17:49
1411032,317515,112990,bicycle,Cafe Habana,Mexican,Black or Red Beans,1,Side Orders,0:04:59,40.7228417,-73.99411647,40.71089352,-74.00580088,0:43:16,0:49:48,0:02:09,0:12:29
1309197,155555,142394,bicycle,Sushi of Gari 46,Sushi,Edamame,1,Appetizers,0:05:58,40.76065444,-73.98958275,40.7444652,-73.975611,0:37:33,0:51:23,0:03:43,0:22:12
1410095,100536,45507,car,LAVO,Italian,,,,,40.76284213,-73.97173379,40.7659676,-73.9619982,0:00:17,0:40:01,0:48:19,0:56:46
1440059,42755,34667,bicycle,Blue Ribbon Sushi,Japanese,Spicy Lobster Roll,1,Maki (Special Rolls),0:04:05,40.72610966,-74.00249186,40.7389323,-74.0088234,0:27:21,0:34:40,0:56:30,0:07:39
1349826,121300,140919,bicycle,Momofuku Noodle Bar,,Ginger Scallion Noodles,2,Bowls,,40.7291104,-73.98424546,40.7436196,-73.9752874,0:01:21,0:29:29,0:50:19,0:03:22
1340041,139450,67103,truck,Postmates Liquor Store,Shop,Jeanne Marie Merlot,3,Merlot,,40.779598,-73.947388,40.74374641,-73.98787146,0:46:40,0:49:40,0:58:29,0:17:47
1397686,121905,99219,bicycle,Antique Garage,,Kalamari,1,Mezes,0:04:17,40.72141459,-74.00124968,40.7436173,-74.0064004,0:20:32,0:21:41,0:38:01,0:56:35
1324192,208514,145761,bicycle,California Pizza Kitchen,Pizza,Kids Original BBQ Chicken Pizza,1,Pizzas,0:06:02,40.74466624,-73.98334441,40.7413163,-73.9783844,0:43:08,0:50:36,0:02:56,0:10:32
1297508,41475,142140,car,16 Handles - UES 2nd Ave,Ice Cream,,,,,40.774953,-73.953899,40.767718,-73.961516,0:21:04,0:46:38,0:00:14,0:07:06
1424894,59762,165830,van,Rite Aid,,,,,,40.73661625,-73.99748512,40.73568419,-74.00190034,0:22:20,0:44:10,0:57:00,0:03:24
1362091,128591,118707,car,Postmates Liquor Store,Shop,Grey Goose Vodka (1L),1,Vodka,,40.779598,-73.947388,40.7460604,-73.9946738,0:51:58,,,0:05:46
1295784,85422,157086,car,Hu Kitchen,Gluten-Free,Chocolate Hazlenuts,2,Hu Chocolate,,40.73567676,-73.99382953,40.7389323,-74.0088234,0:20:08,0:36:13,0:42:48,0:23:32
1363103,314480,162603,car,Shake Shack,Burger,Cheese Fries,1,Fries,,40.75845677,-73.98914047,40.7469686,-73.9904406,0:27:52,0:33:42,0:01:33,0:17:11
1292144,6987,157086,car,Empanada Mama Express,,,,,0:05:03,40.72255221,-73.98766593,40.7109442,-74.0163211,0:53:34,0:19:08,0:26:59,0:11:26
1362937,367051,36348,bicycle,RedFarm Hudson,Chinese,Five Flavored Chicken Dumplings (4),1,Dim Sum,0:04:42,40.73421385,-74.00620203,40.7241069,-73.99571,0:03:35,0:24:18,0:38:08,0:53:30
1480549,148138,99219,bicycle,Mighty Quinn's BBQ,BBQ,,,,,40.7366733,-74.00133133,40.7355881,-74.0035423,0:29:52,0:31:54,0:43:23,0:45:32
1319635,95644,57496,bicycle,Golden Rule Wine & Liquor Store,,,,,,40.73137271,-74.00658846,40.730669,-74.006186,0:45:27,,,0:59:59
